col_0,col_1
142,0
142,0
152,0
142,0
152,0
152,0
75,0
142,0
176,0
142,0
152,0
152,0
142,0
142,0
152,0
142,0
210,0
142,0
142,0
176,0
111,0
176,0
176,0
121,0
152,0
61,0
152,0
176,0
152,0
122,0
142,0
142,0
176,0
152,0
142,0
121,0
75,0
152,0
152,0
142,0
152,0
142,0
61,0
176,0
142,0
121,0
152,0
152,0
142,0
142,0
152,0
142,0
61,0
152,0
152,0
61,0
142,0
142,0
141,0
142,0
142,0
152,0
152,0
152,0
142,0
152,0
142,0
142,0
176,0
121,0
176,0
142,0
176,0
142,0
142,0
142,0
121,0
152,0
142,0
61,0
176,0
152,0
152,0
152,0
142,0
152,0
152,0
152,0
176,0
123,0
142,0
142,0
142,0
152,0
142,0
142,0
111,0
152,0
142,0
142,0
142,0
3,0
176,0
142,0
142,0
142,0
152,0
76,0
152,0
121,0
142,0
121,0
152,0
152,0
152,0
71,0
142,0
142,0
176,0
142,0
152,0
176,0
142,0
142,0
75,0
190,0
142,0
142,0
176,0
152,0
152,0
152,0
142,0
176,0
176,0
142,0
142,0
142,0
142,0
152,0
142,0
142,0
3,0
142,0
152,0
152,0
142,0
121,0
142,0
142,0
142,0
152,0
122,0
152,0
176,0
142,0
142,0
152,0
152,0
152,0
152,0
142,0
142,0
176,0
142,0
142,0
121,0
152,0
142,0
152,0
142,0
142,0
142,0
142,0
176,0
142,0
75,0
142,0
142,0
142,0
76,0
142,0
142,0
142,0
111,0
142,0
142,0
152,0
142,0
142,0
142,0
152,0
69,0
123,0
111,0
142,0
142,0
152,0
142,0
176,0
61,0
152,0
152,0
76,0
121,0
142,0
61,0
152,0
142,0
142,0
142,0
142,0
152,0
61,0
75,0
76,0
142,0
152,0
176,0
195,0
142,0
142,0
3,0
176,0
152,0
152,0
121,0
142,0
142,0
142,0
142,0
176,0
195,0
75,0
152,0
152,0
142,0
142,0
142,0
152,0
142,0
176,0
142,0
152,0
142,0
142,0
152,0
121,0
142,0
152,0
142,0
142,0
142,0
61,0
195,0
61,0
152,0
76,0
142,0
142,0
76,0
152,0
152,0
131,0
142,0
176,0
142,0
152,0
121,0
152,0
152,0
142,0
142,0
142,0
142,0
142,0
142,0
176,0
152,0
195,0
142,0
142,0
152,0
152,0
142,0
142,0
152,0
142,0
142,0
152,0
142,0
122,0
152,0
142,0
176,0
143,0
3,0
142,0
142,0
142,0
142,0
131,0
142,0
152,0
75,0
176,0
142,0
142,0
142,0
142,0
142,0
142,0
152,0
152,0
124,0
142,0
176,0
111,0
121,0
142,0
152,0
152,0
1,0
142,0
152,0
122,0
142,0
142,0
76,0
176,0
142,0
61,0
176,0
142,0
142,0
142,0
76,0
152,0
152,0
152,0
121,0
176,0
142,0
152,0
152,0
142,0
152,0
121,0
111,0
142,0
76,0
142,0
142,0
142,0
142,0
142,0
143,0
61,0
176,0
210,0
142,0
122,0
24,0
152,0
152,0
142,0
142,0
75,0
121,0
111,0
152,0
142,0
142,0
152,0
152,0
142,0
176,0
142,0
176,0
152,0
142,0
142,0
142,0
142,0
142,0
37,0
142,0
142,0
142,0
176,0
76,0
142,0
6,0
152,0
152,0
111,0
76,0
152,0
176,0
152,0
152,0
152,0
176,0
76,0
152,0
142,0
6,0
142,0
142,0
142,0
142,0
142,0
152,0
152,0
123,0
152,0
61,0
176,0
142,0
76,0
142,0
176,0
176,0
3,0
61,0
142,0
152,0
142,0
176,0
142,0
152,0
61,0
152,0
142,0
152,0
142,0
152,0
142,0
122,0
152,0
152,0
176,0
152,0
210,0
195,0
152,0
176,0
152,0
142,0
152,0
142,0
152,0
142,0
142,0
142,0
3,0
142,0
152,0
142,0
121,0
176,0
142,0
142,0
176,0
142,0
142,0
152,0
195,0
61,0
142,0
121,0
142,0
152,0
142,0
152,0
121,0
142,0
142,0
152,0
142,0
152,0
3,0
121,0
142,0
142,0
142,0
142,0
122,0
152,0
142,0
176,0
142,0
142,0
142,0
142,0
152,0
142,0
176,0
152,0
142,0
142,0
152,0
36,0
142,0
152,0
111,0
3,0
176,0
142,0
152,0
152,0
152,0
142,0
142,0
152,0
142,0
152,0
176,0
142,0
210,0
176,0
142,0
142,0
142,0
142,0
142,0
142,0
142,0
176,0
121,0
142,0
142,0
152,0
152,0
152,0
176,0
142,0
176,0
37,0
142,0
152,0
143,0
195,0
142,0
176,0
176,0
152,0
152,0
121,0
152,0
152,0
69,0
142,0
142,0
142,0
142,0
152,0
142,0
142,0
176,0
176,0
121,0
195,0
142,0
142,0
111,0
142,0
176,0
152,0
142,0
195,0
142,0
152,0
111,0
142,0
61,0
142,0
143,0
75,0
142,0
152,0
142,0
142,0
152,0
142,0
142,0
142,0
142,0
142,0
121,0
195,0
142,0
121,0
142,0
176,0
176,0
142,0
142,0
61,0
75,0
142,0
152,0
176,0
176,0
142,0
142,0
61,0
142,0
131,0
152,0
69,0
75,0
176,0
121,0
142,0
142,0
152,0
152,0
176,0
142,0
142,0
61,0
142,0
142,0
124,0
142,0
152,0
142,0
141,0
152,0
142,0
142,0
176,0
220,0
142,0
61,0
111,0
152,0
152,0
142,0
75,0
176,0
142,0
152,0
142,0
176,0
121,0
142,0
152,0
152,0
152,0
152,0
142,0
142,0
121,0
152,0
142,0
142,0
152,0
142,0
142,0
142,0
176,0
142,0
142,0
121,0
142,0
142,0
142,0
142,0
142,0
142,0
75,0
142,0
142,0
176,0
142,0
142,0
142,0
142,0
142,0
142,0
142,0
195,0
142,0
142,0
3,0
142,0
24,0
142,0
54,0
142,0
152,0
220,0
142,0
142,0
152,0
152,0
142,0
142,0
142,0
176,0
142,0
152,0
61,0
142,0
152,0
142,0
111,0
142,0
142,0
142,0
142,0
152,0
142,0
142,0
152,0
152,0
176,0
142,0
142,0
142,0
152,0
142,0
111,0
142,0
152,0
152,0
204,0
176,0
152,0
152,0
176,0
131,0
76,0
142,0
142,0
176,0
141,0
142,0
176,0
176,0
152,0
152,0
176,0
143,0
142,0
142,0
142,0
142,0
142,0
152,0
76,0
122,0
176,0
152,0
142,0
75,0
152,0
176,0
142,0
176,0
176,0
61,0
152,0
152,0
152,0
152,0
142,0
152,0
142,0
76,0
61,0
176,0
61,0
152,0
152,0
152,0
142,0
152,0
176,0
142,0
152,0
152,0
142,0
142,0
176,0
142,0
61,0
176,0
176,0
142,0
142,0
142,0
152,0
142,0
176,0
152,0
176,0
152,0
152,0
61,0
142,0
75,0
176,0
75,0
176,0
152,0
142,0
152,0
152,0
3,0
75,0
142,0
152,0
142,0
142,0
111,0
69,0
176,0
152,0
61,0
142,0
152,0
152,0
152,0
142,0
122,0
121,0
176,0
152,0
76,0
142,0
121,0
152,0
54,0
76,0
142,0
142,0
152,0
152,0
36,0
142,0
61,0
152,0
142,0
142,0
142,0
142,0
142,0
142,0
3,0
176,0
152,0
152,0
176,0
75,0
122,0
142,0
152,0
122,0
142,0
142,0
152,0
142,0
142,0
142,0
152,0
152,0
152,0
142,0
176,0
61,0
142,0
142,0
152,0
142,0
176,0
152,0
152,0
75,0
142,0
142,0
142,0
142,0
111,0
176,0
111,0
152,0
142,0
152,0
152,0
142,0
61,0
152,0
69,0
121,0
142,0
142,0
176,0
111,0
152,0
142,0
176,0
75,0
176,0
111,0
142,0
142,0
142,0
142,0
142,0
142,0
76,0
142,0
152,0
111,0
61,0
176,0
176,0
142,0
142,0
152,0
152,0
142,0
142,0
142,0
76,0
142,0
142,0
176,0
142,0
152,0
61,0
142,0
142,0
152,0
142,0
142,0
152,0
152,0
142,0
142,0
142,0
152,0
142,0
142,0
142,0
152,0
143,0
142,0
152,0
142,0
142,0
142,0
142,0
121,0
152,0
152,0
152,0
142,0
152,0
142,0
176,0
176,0
122,0
142,0
131,0
176,0
152,0
121,0
142,0
142,0
75,0
142,0
142,0
142,0
142,0
142,0
152,0
152,0
42,0
142,0
142,0
142,0
152,0
61,0
152,0
121,0
152,0
152,0
142,0
152,0
152,0
142,0
152,0
152,0
142,0
152,0
142,0
142,0
0,0
61,0
152,0
142,0
142,0
24,0
152,0
142,0
123,0
142,0
152,0
142,0
111,0
152,0
54,0
176,0
142,0
142,0
152,0
121,0
176,0
142,0
152,0
152,0
152,0
142,0
142,0
142,0
61,0
61,0
152,0
142,0
142,0
142,0
142,0
152,0
142,0
142,0
142,0
142,0
152,0
142,0
142,0
142,0
142,0
142,0
176,0
142,0
176,0
152,0
152,0
142,0
152,0
142,0
61,0
152,0
152,0
142,0
123,0
142,0
142,0
152,0
210,0
176,0
142,0
142,0
121,0
3,0
121,0
152,0
142,0
122,0
142,0
176,0
152,0
142,0
61,0
152,0
152,0
142,0
142,0
142,0
152,0
142,0
152,0
142,0
152,0
152,0
152,0
142,0
142,0
142,0
176,0
176,0
152,0
152,0
152,0
142,0
142,0
152,0
142,0
61,0
152,0
142,0
152,0
142,0
152,0
3,0
142,0
142,0
24,0
142,0
111,0
142,0
142,0
176,0
142,0
111,0
111,0
152,0
121,0
142,0
176,0
111,0
152,0
142,0
142,0
142,0
176,0
152,0
142,0
152,0
142,0
142,0
76,0
61,0
142,0
152,0
142,0
176,0
142,0
152,0
142,0
176,0
152,0
152,0
152,0
142,0
143,0
152,0
152,0
61,0
142,0
152,0
142,0
142,0
152,0
152,0
142,0
152,0
142,0
152,0
142,0
142,0
142,0
142,0
142,0
176,0
142,0
152,0
142,0
36,0
121,0
142,0
152,0
142,0
142,0
142,0
176,0
152,0
152,0
142,0
176,0
152,0
176,0
142,0
121,0
142,0
195,0
142,0
176,0
152,0
142,0
152,0
152,0
121,0
75,0
122,0
152,0
142,0
142,0
142,0
131,0
142,0
142,0
142,0
142,0
121,0
121,0
142,0
142,0
142,0
152,0
28,0
152,0
142,0
142,0
176,0
142,0
75,0
111,0
152,0
152,0
142,0
142,0
142,0
152,0
176,0
37,0
142,0
142,0
142,0
61,0
76,0
176,0
152,0
142,0
142,0
142,0
61,0
152,0
204,0
142,0
111,0
152,0
142,0
152,0
152,0
142,0
142,0
61,0
142,0
142,0
142,0
152,0
142,0
152,0
121,0
142,0
176,0
142,0
142,0
142,0
152,0
142,0
142,0
152,0
152,0
142,0
142,0
142,0
61,0
142,0
142,0
121,0
142,0
176,0
152,0
142,0
142,0
121,0
152,0
142,0
176,0
142,0
142,0
176,0
123,0
152,0
176,0
142,0
142,0
152,0
6,0
142,0
142,0
121,0
152,0
152,0
152,0
176,0
76,0
152,0
142,0
152,0
142,0
152,0
142,0
142,0
176,0
142,0
142,0
142,0
142,0
142,0
142,0
142,0
142,0
142,0
152,0
69,0
142,0
142,0
152,0
75,0
152,0
37,0
142,0
142,0
176,0
142,0
176,0
142,0
152,0
142,0
142,0
152,0
75,0
176,0
142,0
176,0
176,0
142,0
176,0
142,0
76,0
152,0
142,0
176,0
142,0
176,0
142,0
142,0
152,0
3,0
142,0
142,0
142,0
141,0
152,0
152,0
142,0
176,0
142,0
61,0
152,0
152,0
142,0
142,0
131,0
152,0
142,0
152,0
152,0
142,0
152,0
142,0
76,0
152,0
176,0
152,0
75,0
142,0
176,0
142,0
142,0
142,0
142,0
142,0
142,0
152,0
121,0
220,0
142,0
142,0
142,0
142,0
176,0
152,0
142,0
152,0
152,0
176,0
142,0
204,0
75,0
176,0
152,0
142,0
36,0
152,0
176,0
176,0
142,0
142,0
152,0
142,0
152,0
176,0
176,0
142,0
176,0
142,0
142,0
152,0
36,0
142,0
176,0
142,0
152,0
195,0
141,0
75,0
152,0
176,0
131,0
152,0
142,0
176,0
142,0
176,0
152,0
37,0
142,0
142,0
142,0
142,0
152,0
142,0
152,0
61,0
142,0
142,0
142,0
75,0
152,0
204,0
142,0
142,0
142,0
142,0
142,0
142,0
176,0
142,0
61,0
142,0
142,0
152,0
152,0
152,0
142,0
152,0
61,0
142,0
142,0
152,0
111,0
152,0
142,0
142,0
152,0
176,0
142,0
75,0
142,0
121,0
152,0
152,0
111,0
152,0
121,0
142,0
121,0
142,0
152,0
152,0
142,0
152,0
142,0
142,0
142,0
152,0
142,0
142,0
142,0
152,0
142,0
142,0
142,0
142,0
142,0
142,0
152,0
142,0
176,0
142,0
142,0
152,0
152,0
142,0
152,0
142,0
152,0
152,0
142,0
142,0
142,0
142,0
142,0
176,0
142,0
176,0
152,0
152,0
142,0
142,0
152,0
152,0
176,0
152,0
152,0
142,0
142,0
142,0
61,0
142,0
142,0
152,0
142,0
61,0
142,0
142,0
152,0
142,0
176,0
152,0
142,0
142,0
152,0
142,0
176,0
142,0
142,0
76,0
76,0
142,0
142,0
152,0
142,0
176,0
131,0
176,0
152,0
152,0
3,0
152,0
152,0
142,0
152,0
75,0
122,0
152,0
152,0
61,0
142,0
61,0
142,0
152,0
142,0
142,0
142,0
142,0
111,0
142,0
176,0
142,0
176,0
152,0
142,0
142,0
142,0
152,0
142,0
176,0
142,0
211,0
121,0
210,0
152,0
142,0
152,0
152,0
142,0
152,0
142,0
176,0
152,0
76,0
142,0
152,0
176,0
142,0
142,0
176,0
152,0
121,0
142,0
142,0
142,0
176,0
142,0
142,0
142,0
152,0
75,0
142,0
152,0
142,0
77,0
152,0
176,0
152,0
142,0
121,0
142,0
152,0
152,0
142,0
152,0
152,0
142,0
69,0
152,0
61,0
142,0
61,0
152,0
122,0
152,0
176,0
176,0
152,0
142,0
152,0
142,0
152,0
176,0
152,0
121,0
142,0
152,0
142,0
152,0
142,0
152,0
152,0
204,0
142,0
121,0
176,0
142,0
76,0
152,0
142,0
152,0
152,0
142,0
152,0
142,0
142,0
75,0
142,0
142,0
176,0
142,0
176,0
152,0
142,0
142,0
152,0
143,0
176,0
142,0
142,0
142,0
142,0
76,0
152,0
152,0
142,0
152,0
195,0
121,0
142,0
71,0
142,0
142,0
152,0
176,0
131,0
176,0
152,0
152,0
142,0
152,0
142,0
152,0
142,0
122,0
152,0
152,0
152,0
142,0
152,0
152,0
142,0
142,0
61,0
142,0
3,0
152,0
152,0
142,0
142,0
152,0
176,0
142,0
142,0
142,0
121,0
142,0
142,0
152,0
152,0
111,0
176,0
152,0
142,0
3,0
152,0
142,0
142,0
61,0
176,0
111,0
152,0
176,0
152,0
142,0
111,0
152,0
142,0
142,0
176,0
142,0
142,0
142,0
142,0
152,0
142,0
121,0
142,0
121,0
142,0
152,0
152,0
152,0
152,0
75,0
75,0
75,0
111,0
152,0
131,0
142,0
142,0
142,0
142,0
142,0
142,0
61,0
142,0
142,0
61,0
176,0
142,0
142,0
75,0
152,0
142,0
142,0
131,0
75,0
142,0
152,0
142,0
152,0
142,0
142,0
142,0
142,0
142,0
142,0
142,0
152,0
142,0
111,0
152,0
61,0
176,0
142,0
142,0
121,0
152,0
123,0
152,0
142,0
176,0
142,0
152,0
152,0
176,0
61,0
176,0
152,0
152,0
142,0
142,0
152,0
176,0
176,0
61,0
176,0
142,0
142,0
142,0
142,0
142,0
36,0
142,0
152,0
152,0
152,0
61,0
61,0
176,0
142,0
142,0
152,0
152,0
152,0
152,0
176,0
142,0
3,0
142,0
142,0
142,0
142,0
142,0
142,0
152,0
152,0
152,0
152,0
143,0
152,0
152,0
142,0
152,0
176,0
152,0
142,0
176,0
142,0
142,0
152,0
142,0
152,0
142,0
142,0
61,0
142,0
142,0
176,0
121,0
176,0
176,0
142,0
143,0
176,0
142,0
176,0
142,0
143,0
142,0
142,0
142,0
152,0
152,0
152,0
190,0
176,0
152,0
142,0
142,0
142,0
142,0
205,0
142,0
142,0
176,0
142,0
142,0
142,0
142,0
176,0
152,0
121,0
152,0
123,0
176,0
121,0
152,0
142,0
142,0
176,0
152,0
152,0
152,0
142,0
142,0
122,0
142,0
142,0
152,0
176,0
142,0
152,0
152,0
152,0
61,0
176,0
152,0
152,0
142,0
54,0
142,0
142,0
142,0
0,0
152,0
122,0
121,0
152,0
176,0
176,0
152,0
142,0
142,0
176,0
152,0
142,0
142,0
152,0
111,0
142,0
176,0
176,0
152,0
152,0
152,0
152,0
142,0
142,0
152,0
176,0
152,0
143,0
152,0
152,0
3,0
142,0
176,0
142,0
142,0
152,0
122,0
142,0
142,0
152,0
142,0
152,0
142,0
3,0
142,0
142,0
176,0
142,0
142,0
142,0
152,0
142,0
176,0
152,0
152,0
176,0
142,0
142,0
121,0
152,0
152,0
152,0
121,0
123,0
152,0
142,0
142,0
142,0
176,0
152,0
142,0
142,0
142,0
152,0
176,0
69,0
61,0
142,0
152,0
152,0
176,0
142,0
152,0
142,0
152,0
176,0
142,0
142,0
142,0
176,0
152,0
142,0
152,0
142,0
142,0
176,0
142,0
176,0
75,0
142,0
67,0
142,0
152,0
176,0
142,0
142,0
152,0
69,0
142,0
142,0
142,0
152,0
142,0
142,0
152,0
152,0
142,0
142,0
142,0
142,0
142,0
142,0
131,0
61,0
176,0
152,0
152,0
142,0
142,0
142,0
142,0
142,0
142,0
142,0
36,0
152,0
142,0
142,0
142,0
121,0
211,0
142,0
142,0
142,0
142,0
152,0
142,0
142,0
142,0
142,0
142,0
142,0
152,0
176,0
111,0
142,0
176,0
152,0
142,0
143,0
142,0
142,0
142,0
152,0
142,0
152,0
142,0
142,0
142,0
142,0
142,0
61,0
142,0
195,0
111,0
75,0
54,0
142,0
152,0
152,0
152,0
142,0
176,0
176,0
142,0
142,0
152,0
142,0
142,0
61,0
37,0
142,0
142,0
152,0
3,0
176,0
142,0
61,0
142,0
176,0
142,0
152,0
142,0
142,0
142,0
142,0
152,0
152,0
142,0
142,0
142,0
152,0
111,0
142,0
61,0
142,0
152,0
142,0
142,0
142,0
122,0
142,0
142,0
176,0
142,0
54,0
176,0
152,0
152,0
152,0
142,0
142,0
142,0
142,0
176,0
152,0
195,0
152,0
142,0
142,0
37,0
152,0
176,0
142,0
152,0
142,0
142,0
176,0
142,0
142,0
176,0
121,0
176,0
211,0
142,0
152,0
142,0
142,0
142,0
122,0
142,0
142,0
152,0
6,0
142,0
121,0
142,0
142,0
61,0
152,0
176,0
24,0
142,0
142,0
3,0
142,0
142,0
61,0
143,0
142,0
152,0
142,0
142,0
142,0
142,0
75,0
142,0
142,0
142,0
142,0
142,0
152,0
152,0
152,0
152,0
142,0
152,0
3,0
152,0
152,0
142,0
142,0
76,0
142,0
142,0
152,0
124,0
142,0
176,0
152,0
142,0
121,0
176,0
142,0
142,0
142,0
176,0
142,0
152,0
142,0
24,0
142,0
142,0
142,0
152,0
152,0
142,0
68,0
152,0
61,0
142,0
152,0
61,0
152,0
61,0
152,0
142,0
176,0
76,0
142,0
176,0
176,0
142,0
75,0
142,0
142,0
36,0
152,0
122,0
24,0
142,0
61,0
142,0
176,0
152,0
61,0
152,0
143,0
75,0
142,0
176,0
142,0
152,0
176,0
142,0
152,0
152,0
152,0
142,0
69,0
123,0
61,0
142,0
142,0
142,0
111,0
142,0
152,0
142,0
142,0
121,0
152,0
142,0
142,0
142,0
152,0
142,0
142,0
142,0
152,0
3,0
142,0
142,0
142,0
142,0
61,0
142,0
142,0
142,0
142,0
142,0
152,0
121,0
152,0
142,0
142,0
152,0
152,0
152,0
152,0
142,0
152,0
121,0
152,0
111,0
142,0
142,0
142,0
143,0
142,0
142,0
111,0
152,0
152,0
69,0
142,0
142,0
75,0
142,0
176,0
142,0
37,0
152,0
152,0
75,0
142,0
152,0
176,0
142,0
152,0
152,0
152,0
61,0
152,0
76,0
142,0
152,0
142,0
152,0
142,0
152,0
176,0
142,0
142,0
142,0
142,0
123,0
152,0
142,0
152,0
152,0
142,0
142,0
142,0
152,0
142,0
142,0
152,0
176,0
176,0
176,0
61,0
3,0
176,0
142,0
37,0
143,0
142,0
152,0
152,0
176,0
76,0
142,0
176,0
142,0
142,0
152,0
142,0
142,0
142,0
176,0
176,0
24,0
176,0
152,0
142,0
152,0
142,0
141,0
152,0
176,0
152,0
142,0
142,0
142,0
123,0
142,0
142,0
75,0
61,0
152,0
152,0
152,0
152,0
142,0
152,0
142,0
152,0
152,0
76,0
76,0
142,0
176,0
142,0
176,0
152,0
142,0
152,0
142,0
142,0
142,0
152,0
152,0
152,0
152,0
152,0
176,0
176,0
176,0
142,0
142,0
142,0
142,0
142,0
142,0
124,0
142,0
142,0
61,0
152,0
152,0
142,0
142,0
152,0
152,0
142,0
176,0
142,0
61,0
76,0
176,0
142,0
142,0
152,0
152,0
75,0
152,0
152,0
152,0
142,0
61,0
152,0
152,0
142,0
142,0
142,0
142,0
111,0
195,0
142,0
142,0
176,0
142,0
142,0
176,0
142,0
152,0
142,0
176,0
142,0
152,0
176,0
142,0
121,0
152,0
142,0
142,0
142,0
152,0
152,0
152,0
121,0
176,0
152,0
176,0
142,0
142,0
176,0
152,0
69,0
142,0
176,0
152,0
152,0
75,0
142,0
111,0
142,0
142,0
123,0
142,0
152,0
142,0
152,0
176,0
152,0
152,0
142,0
142,0
142,0
142,0
152,0
152,0
142,0
142,0
142,0
176,0
143,0
36,0
190,0
152,0
176,0
61,0
142,0
142,0
152,0
142,0
152,0
152,0
111,0
142,0
142,0
142,0
220,0
142,0
152,0
142,0
142,0
176,0
142,0
142,0
142,0
122,0
142,0
176,0
142,0
152,0
142,0
176,0
142,0
152,0
152,0
152,0
142,0
152,0
142,0
142,0
152,0
142,0
152,0
61,0
176,0
142,0
142,0
143,0
142,0
142,0
142,0
121,0
176,0
24,0
152,0
176,0
142,0
141,0
176,0
142,0
176,0
36,0
152,0
142,0
152,0
75,0
152,0
152,0
142,0
152,0
142,0
142,0
142,0
152,0
152,0
142,0
142,0
61,0
152,0
152,0
142,0
176,0
142,0
152,0
61,0
142,0
142,0
142,0
142,0
152,0
142,0
142,0
142,0
152,0
152,0
142,0
152,0
142,0
124,0
142,0
142,0
152,0
36,0
142,0
54,0
142,0
152,0
142,0
142,0
152,0
142,0
152,0
152,0
176,0
61,0
142,0
152,0
152,0
176,0
142,0
142,0
142,0
152,0
75,0
111,0
75,0
142,0
152,0
152,0
152,0
142,0
176,0
142,0
142,0
142,0
143,0
152,0
143,0
176,0
142,0
122,0
152,0
152,0
152,0
142,0
152,0
142,0
121,0
152,0
142,0
142,0
142,0
176,0
142,0
142,0
142,0
142,0
152,0
143,0
61,0
152,0
152,0
76,0
142,0
152,0
142,0
142,0
142,0
142,0
152,0
142,0
142,0
142,0
142,0
176,0
142,0
142,0
152,0
142,0
142,0
152,0
152,0
152,0
176,0
142,0
76,0
142,0
142,0
176,0
142,0
152,0
176,0
152,0
142,0
142,0
142,0
152,0
61,0
152,0
142,0
176,0
121,0
142,0
142,0
152,0
142,0
142,0
142,0
142,0
142,0
111,0
176,0
176,0
142,0
142,0
142,0
152,0
142,0
37,0
176,0
27,0
61,0
142,0
152,0
61,0
142,0
152,0
69,0
152,0
152,0
152,0
142,0
152,0
176,0
142,0
142,0
61,0
3,0
176,0
142,0
142,0
142,0
152,0
121,0
122,0
142,0
142,0
121,0
152,0
142,0
152,0
142,0
142,0
152,0
142,0
142,0
142,0
152,0
152,0
142,0
152,0
142,0
142,0
211,0
176,0
176,0
142,0
176,0
3,0
142,0
142,0
76,0
176,0
152,0
142,0
152,0
152,0
176,0
195,0
36,0
152,0
195,0
142,0
142,0
142,0
152,0
152,0
142,0
152,0
142,0
152,0
152,0
142,0
142,0
143,0
111,0
152,0
152,0
142,0
176,0
152,0
142,0
176,0
152,0
195,0
152,0
142,0
152,0
142,0
142,0
152,0
152,0
142,0
75,0
211,0
142,0
142,0
152,0
142,0
142,0
152,0
152,0
152,0
61,0
142,0
142,0
121,0
152,0
176,0
142,0
142,0
142,0
152,0
142,0
142,0
142,0
3,0
142,0
3,0
142,0
142,0
142,0
176,0
142,0
142,0
142,0
142,0
142,0
142,0
152,0
152,0
176,0
123,0
176,0
176,0
142,0
142,0
152,0
176,0
142,0
142,0
142,0
142,0
176,0
142,0
152,0
142,0
3,0
176,0
142,0
61,0
142,0
3,0
142,0
176,0
142,0
67,0
152,0
142,0
142,0
142,0
152,0
152,0
142,0
3,0
142,0
142,0
142,0
152,0
176,0
142,0
142,0
142,0
152,0
142,0
142,0
152,0
142,0
195,0
176,0
142,0
142,0
176,0
141,0
176,0
152,0
142,0
142,0
142,0
142,0
195,0
152,0
142,0
142,0
142,0
142,0
142,0
176,0
176,0
152,0
143,0
142,0
142,0
142,0
121,0
142,0
142,0
176,0
142,0
152,0
176,0
152,0
142,0
176,0
142,0
152,0
210,0
152,0
152,0
152,0
121,0
75,0
152,0
142,0
152,0
152,0
176,0
142,0
61,0
121,0
142,0
75,0
152,0
142,0
142,0
142,0
152,0
152,0
142,0
152,0
142,0
142,0
122,0
152,0
142,0
176,0
142,0
142,0
176,0
142,0
142,0
142,0
142,0
152,0
152,0
152,0
3,0
131,0
141,0
142,0
121,0
142,0
142,0
142,0
142,0
152,0
142,0
142,0
176,0
176,0
142,0
142,0
142,0
142,0
152,0
152,0
152,0
152,0
152,0
142,0
122,0
152,0
142,0
142,0
142,0
142,0
142,0
142,0
152,0
152,0
142,0
142,0
142,0
54,0
152,0
152,0
142,0
142,0
142,0
142,0
142,0
152,0
142,0
61,0
111,0
142,0
152,0
152,0
152,0
142,0
176,0
142,0
142,0
152,0
176,0
176,0
142,0
143,0
121,0
176,0
152,0
142,0
142,0
152,0
142,0
152,0
152,0
142,0
142,0
142,0
142,0
152,0
176,0
211,0
121,0
142,0
142,0
142,0
176,0
176,0
61,0
142,0
176,0
152,0
142,0
152,0
142,0
142,0
121,0
176,0
142,0
152,0
142,0
152,0
152,0
142,0
142,0
142,0
61,0
210,0
142,0
142,0
142,0
152,0
152,0
142,0
142,0
142,0
142,0
142,0
142,0
142,0
142,0
61,0
121,0
142,0
142,0
152,0
142,0
152,0
152,0
37,0
152,0
142,0
37,0
142,0
142,0
75,0
176,0
142,0
142,0
111,0
142,0
142,0
152,0
142,0
142,0
176,0
176,0
176,0
142,0
142,0
176,0
152,0
24,0
142,0
142,0
152,0
142,0
152,0
142,0
142,0
152,0
142,0
152,0
176,0
152,0
142,0
142,0
142,0
67,0
176,0
152,0
54,0
142,0
121,0
142,0
152,0
176,0
176,0
176,0
121,0
176,0
142,0
142,0
152,0
71,0
142,0
152,0
142,0
142,0
152,0
142,0
142,0
142,0
142,0
61,0
152,0
3,0
142,0
123,0
152,0
142,0
176,0
111,0
152,0
142,0
124,0
176,0
142,0
176,0
152,0
152,0
152,0
152,0
142,0
176,0
152,0
121,0
176,0
61,0
142,0
176,0
152,0
142,0
176,0
142,0
152,0
142,0
176,0
121,0
142,0
142,0
61,0
152,0
152,0
121,0
143,0
69,0
142,0
176,0
152,0
142,0
142,0
152,0
111,0
1,0
142,0
142,0
142,0
121,0
152,0
152,0
152,0
142,0
142,0
142,0
152,0
152,0
142,0
152,0
176,0
152,0
142,0
152,0
3,0
152,0
152,0
142,0
142,0
176,0
176,0
176,0
142,0
152,0
142,0
142,0
76,0
142,0
176,0
142,0
142,0
176,0
3,0
61,0
176,0
152,0
152,0
142,0
152,0
142,0
111,0
152,0
142,0
3,0
152,0
152,0
142,0
142,0
176,0
61,0
142,0
152,0
142,0
142,0
152,0
111,0
142,0
142,0
176,0
176,0
142,0
142,0
142,0
176,0
176,0
122,0
142,0
152,0
152,0
142,0
142,0
142,0
152,0
142,0
152,0
152,0
142,0
142,0
122,0
142,0
142,0
152,0
142,0
142,0
142,0
142,0
142,0
121,0
142,0
152,0
152,0
176,0
142,0
142,0
142,0
142,0
54,0
142,0
176,0
220,0
142,0
142,0
152,0
141,0
142,0
142,0
142,0
142,0
152,0
142,0
142,0
142,0
152,0
152,0
152,0
142,0
152,0
142,0
142,0
142,0
122,0
142,0
142,0
152,0
176,0
142,0
176,0
61,0
176,0
121,0
121,0
176,0
61,0
66,0
152,0
121,0
142,0
142,0
3,0
176,0
142,0
176,0
61,0
152,0
76,0
152,0
142,0
3,0
142,0
142,0
152,0
152,0
24,0
142,0
142,0
121,0
131,0
121,0
142,0
152,0
152,0
142,0
152,0
152,0
122,0
142,0
152,0
